video,frame,timestamp_sec,vehicle_track_id,vehicle_class,vehicle_conf,vehicle_bbox,matched_person_ids,matched_person_count,match_scores,raw_overload,confirmed_overload,elapsed_ms,fps
/Users/peter/Desktop/视频/原/3.mp4,97,3.233,7,motorcycle,0.620,1171.1 368.2 1279.7 473.5,,0,,0,0,32.722,30.560
/Users/peter/Desktop/视频/原/3.mp4,98,3.267,5,motorcycle,0.775,913.9 427.1 1102.0 544.0,,1,1.200,0,0,33.172,30.146
/Users/peter/Desktop/视频/原/3.mp4,98,3.267,7,motorcycle,0.537,1172.8 359.3 1279.6 474.4,,0,,0,0,33.172,30.146
/Users/peter/Desktop/视频/原/3.mp4,99,3.300,5,motorcycle,0.768,899.9 429.1 1089.6 544.4,,1,1.200,0,0,32.838,30.453
/Users/peter/Desktop/视频/原/3.mp4,99,3.300,7,motorcycle,0.729,1169.1 361.3 1279.4 474.4,,0,,0,0,32.838,30.453
/Users/peter/Desktop/视频/原/3.mp4,100,3.333,5,motorcycle,0.799,890.1 426.7 1078.9 542.8,,1,1.200,0,0,43.015,23.248
/Users/peter/Desktop/视频/原/3.mp4,100,3.333,7,motorcycle,0.687,1168.9 362.4 1279.6 472.5,,1,1.200,0,0,43.015,23.248
/Users/peter/Desktop/视频/原/3.mp4,100,3.333,8,motorcycle,0.269,24.6 350.2 84.9 412.6,,0,,0,0,43.015,23.248
/Users/peter/Desktop/视频/原/3.mp4,101,3.367,5,motorcycle,0.812,877.7 427.5 1064.3 541.8,,1,1.200,0,0,32.972,30.328
/Users/peter/Desktop/视频/原/3.mp4,101,3.367,7,motorcycle,0.657,1168.1 364.4 1279.4 474.5,,0,,0,0,32.972,30.328
/Users/peter/Desktop/视频/原/3.mp4,102,3.400,5,motorcycle,0.769,864.6 419.9 1052.0 541.8,,1,1.200,0,0,33.504,29.847
/Users/peter/Desktop/视频/原/3.mp4,102,3.400,7,motorcycle,0.646,1167.1 365.7 1279.4 474.2,,0,,0,0,33.504,29.847
/Users/peter/Desktop/视频/原/3.mp4,103,3.433,5,motorcycle,0.859,852.6 424.3 1038.1 541.4,,1,1.200,0,0,43.457,23.011
/Users/peter/Desktop/视频/原/3.mp4,103,3.433,7,motorcycle,0.652,1165.2 366.9 1279.4 473.8,,0,,0,0,43.457,23.011
/Users/peter/Desktop/视频/原/3.mp4,104,3.467,5,motorcycle,0.662,840.4 421.4 1027.4 541.1,,1,1.200,0,0,32.817,30.472
/Users/peter/Desktop/视频/原/3.mp4,104,3.467,7,motorcycle,0.541,1162.1 366.9 1279.0 471.1,,0,,0,0,32.817,30.472
/Users/peter/Desktop/视频/原/3.mp4,105,3.500,5,motorcycle,0.760,829.1 422.3 1014.2 542.0,,1,1.200,0,0,33.164,30.153
/Users/peter/Desktop/视频/原/3.mp4,105,3.500,7,motorcycle,0.458,1165.3 372.6 1263.0 471.0,,1,1.200,0,0,33.164,30.153
/Users/peter/Desktop/视频/原/3.mp4,105,3.500,8,motorcycle,0.298,36.7 335.4 90.8 408.5,,1,1.200,0,0,33.164,30.153
/Users/peter/Desktop/视频/原/3.mp4,106,3.533,5,motorcycle,0.794,816.6 418.3 1000.4 540.3,,1,1.200,0,0,32.715,30.567
/Users/peter/Desktop/视频/原/3.mp4,106,3.533,7,motorcycle,0.358,1162.1 370.7 1279.8 472.2,,0,,0,0,32.715,30.567
/Users/peter/Desktop/视频/原/3.mp4,106,3.533,9,motorcycle,0.301,1133.0 350.0 1204.2 399.9,,1,1.134,0,0,32.715,30.567
/Users/peter/Desktop/视频/原/3.mp4,107,3.567,5,motorcycle,0.756,802.0 414.0 989.2 540.1,,1,1.200,0,0,32.996,30.306
/Users/peter/Desktop/视频/原/3.mp4,107,3.567,9,motorcycle,0.323,1119.9 349.5 1196.5 399.9,,1,1.138,0,0,32.996,30.306
/Users/peter/Desktop/视频/原/3.mp4,107,3.567,7,motorcycle,0.267,1159.3 372.5 1249.3 468.0,,0,,0,0,32.996,30.306
/Users/peter/Desktop/视频/原/3.mp4,108,3.600,5,motorcycle,0.813,793.8 418.0 973.1 539.1,,1,1.200,0,0,33.059,30.249
/Users/peter/Desktop/视频/原/3.mp4,109,3.633,5,motorcycle,0.778,782.6 418.7 964.9 538.1,,1,1.200,0,0,50.670,19.736
/Users/peter/Desktop/视频/原/3.mp4,109,3.633,9,motorcycle,0.361,1098.0 344.0 1179.3 400.7,,0,,0,0,50.670,19.736
/Users/peter/Desktop/视频/原/3.mp4,109,3.633,7,motorcycle,0.278,1154.2 370.8 1279.5 477.2,,0,,0,0,50.670,19.736
/Users/peter/Desktop/视频/原/3.mp4,110,3.667,5,motorcycle,0.807,770.2 412.7 952.1 537.6,,1,1.200,0,0,31.238,32.013
/Users/peter/Desktop/视频/原/3.mp4,110,3.667,9,motorcycle,0.389,1086.4 344.2 1162.8 399.3,,0,,0,0,31.238,32.013
/Users/peter/Desktop/视频/原/3.mp4,110,3.667,7,motorcycle,0.299,1152.2 372.2 1241.5 470.0,,0,,0,0,31.238,32.013
/Users/peter/Desktop/视频/原/3.mp4,111,3.700,5,motorcycle,0.807,760.2 415.0 937.5 536.6,,1,1.200,0,0,33.269,30.058
