video,frame,timestamp_sec,vehicle_track_id,vehicle_class,vehicle_conf,vehicle_bbox,matched_person_ids,matched_person_count,match_scores,raw_overload,confirmed_overload,elapsed_ms,fps
/Users/peter/Desktop/视频/原/9.mp4,157,5.233,6,motorcycle,0.387,82.4 395.4 190.0 471.2,,0,,0,0,32.753,30.532
/Users/peter/Desktop/视频/原/9.mp4,158,5.267,6,motorcycle,0.404,80.2 393.1 208.8 472.6,,0,,0,0,32.788,30.498
/Users/peter/Desktop/视频/原/9.mp4,159,5.300,6,motorcycle,0.486,77.2 382.5 214.1 472.4,,0,,0,0,43.616,22.928
/Users/peter/Desktop/视频/原/9.mp4,160,5.333,6,motorcycle,0.545,73.9 364.6 209.4 472.7,,0,,0,0,32.879,30.414
/Users/peter/Desktop/视频/原/9.mp4,161,5.367,6,motorcycle,0.442,71.0 359.1 234.0 473.8,,0,,0,0,32.080,31.172
/Users/peter/Desktop/视频/原/9.mp4,162,5.400,6,motorcycle,0.376,68.8 372.0 186.7 473.1,,0,,0,0,32.810,30.478
/Users/peter/Desktop/视频/原/9.mp4,163,5.433,6,motorcycle,0.462,65.7 385.8 185.1 474.3,,1,1.200,0,0,33.049,30.258
/Users/peter/Desktop/视频/原/9.mp4,164,5.467,6,motorcycle,0.499,62.2 391.0 181.6 473.7,,1,1.200,0,0,33.199,30.122
/Users/peter/Desktop/视频/原/9.mp4,165,5.500,6,motorcycle,0.414,58.6 395.2 183.4 473.6,,1,1.200,0,0,33.268,30.059
/Users/peter/Desktop/视频/原/9.mp4,166,5.533,6,motorcycle,0.398,55.7 389.1 183.2 474.9,,1,1.200,0,0,32.731,30.552
/Users/peter/Desktop/视频/原/9.mp4,167,5.567,6,motorcycle,0.409,52.2 381.3 186.3 476.2,,1,1.200,0,0,33.007,30.297
/Users/peter/Desktop/视频/原/9.mp4,168,5.600,6,motorcycle,0.577,50.0 377.3 185.4 477.1,,1,1.200,0,0,32.772,30.514
/Users/peter/Desktop/视频/原/9.mp4,169,5.633,6,motorcycle,0.542,47.9 382.4 185.2 477.7,,1,1.200,0,0,43.037,23.236
/Users/peter/Desktop/视频/原/9.mp4,170,5.667,6,motorcycle,0.446,45.7 378.5 187.1 477.6,,1,1.200,0,0,32.326,30.935
/Users/peter/Desktop/视频/原/9.mp4,171,5.700,6,motorcycle,0.462,42.1 369.1 203.9 478.0,,0,,0,0,32.101,31.152
/Users/peter/Desktop/视频/原/9.mp4,172,5.733,6,motorcycle,0.297,39.9 374.1 197.1 477.3,,1,1.200,0,0,32.379,30.884
/Users/peter/Desktop/视频/原/9.mp4,173,5.767,6,motorcycle,0.353,37.5 371.0 211.5 478.6,,1,1.200,0,0,32.667,30.612
/Users/peter/Desktop/视频/原/9.mp4,174,5.800,6,motorcycle,0.459,35.1 365.4 218.1 478.1,,1,1.200,0,0,32.577,30.697
/Users/peter/Desktop/视频/原/9.mp4,175,5.833,6,motorcycle,0.513,33.0 361.2 219.3 478.6,,1,1.180,0,0,32.150,31.104
/Users/peter/Desktop/视频/原/9.mp4,176,5.867,6,motorcycle,0.464,31.7 363.3 215.4 479.1,,1,1.193,0,0,33.395,29.944
/Users/peter/Desktop/视频/原/9.mp4,177,5.900,6,motorcycle,0.524,29.7 361.2 215.2 479.2,,1,1.193,0,0,32.863,30.429
/Users/peter/Desktop/视频/原/9.mp4,178,5.933,6,motorcycle,0.517,26.6 358.5 208.5 479.0,,1,1.200,0,0,32.367,30.896
/Users/peter/Desktop/视频/原/9.mp4,179,5.967,6,motorcycle,0.349,25.1 376.8 191.5 478.0,,1,1.200,0,0,32.457,30.810
/Users/peter/Desktop/视频/原/9.mp4,180,6.000,6,motorcycle,0.357,23.1 370.1 197.9 478.8,,1,1.200,0,0,32.438,30.828
/Users/peter/Desktop/视频/原/9.mp4,181,6.033,6,motorcycle,0.386,21.8 366.8 202.6 478.6,,1,1.200,0,0,33.008,30.295
/Users/peter/Desktop/视频/原/9.mp4,192,6.400,7,motorcycle,0.275,4.2 352.2 194.6 479.6,,0,,0,0,32.348,30.914
/Users/peter/Desktop/视频/原/9.mp4,205,6.833,8,motorcycle,0.308,3.1 370.0 183.1 479.8,,0,,0,0,42.089,23.759
/Users/peter/Desktop/视频/原/9.mp4,206,6.867,8,motorcycle,0.373,2.3 368.9 183.9 479.8,,0,,0,0,32.230,31.027
/Users/peter/Desktop/视频/原/9.mp4,207,6.900,8,motorcycle,0.385,2.1 378.2 181.8 480.2,,0,,0,0,32.763,30.522
/Users/peter/Desktop/视频/原/9.mp4,208,6.933,8,motorcycle,0.403,1.2 381.1 182.0 480.8,,0,,0,0,32.377,30.886
/Users/peter/Desktop/视频/原/9.mp4,209,6.967,8,motorcycle,0.516,1.7 376.4 181.7 480.6,,0,,0,0,32.095,31.157
/Users/peter/Desktop/视频/原/9.mp4,210,7.000,8,motorcycle,0.529,1.9 367.7 181.0 480.4,,0,,0,0,32.062,31.190
/Users/peter/Desktop/视频/原/9.mp4,211,7.033,8,motorcycle,0.585,1.9 360.9 181.0 480.7,,0,,0,0,46.671,21.427
/Users/peter/Desktop/视频/原/9.mp4,212,7.067,8,motorcycle,0.648,2.0 357.9 181.8 480.4,,0,,0,0,42.359,23.608
/Users/peter/Desktop/视频/原/9.mp4,213,7.100,8,motorcycle,0.600,2.8 355.7 182.5 480.2,,0,,0,0,31.101,32.154
/Users/peter/Desktop/视频/原/9.mp4,214,7.133,8,motorcycle,0.528,3.1 362.0 183.0 480.2,,0,,0,0,33.007,30.297
/Users/peter/Desktop/视频/原/9.mp4,215,7.167,8,motorcycle,0.494,3.4 363.2 182.9 480.0,,0,,0,0,32.344,30.917
/Users/peter/Desktop/视频/原/9.mp4,216,7.200,8,motorcycle,0.500,3.6 360.5 184.3 480.3,,0,,0,0,33.036,30.270
/Users/peter/Desktop/视频/原/9.mp4,217,7.233,8,motorcycle,0.529,4.2 358.7 187.3 480.3,,0,,0,0,32.518,30.752
/Users/peter/Desktop/视频/原/9.mp4,218,7.267,8,motorcycle,0.486,4.3 358.5 197.6 480.2,,0,,0,0,34.556,28.938
/Users/peter/Desktop/视频/原/9.mp4,219,7.300,8,motorcycle,0.541,4.6 358.1 198.3 480.3,,0,,0,0,32.105,31.148
/Users/peter/Desktop/视频/原/9.mp4,220,7.333,8,motorcycle,0.500,5.6 359.0 202.2 480.1,,0,,0,0,32.367,30.895
/Users/peter/Desktop/视频/原/9.mp4,221,7.367,8,motorcycle,0.514,5.6 359.0 200.5 480.0,,0,,0,0,32.234,31.023
/Users/peter/Desktop/视频/原/9.mp4,222,7.400,8,motorcycle,0.496,5.7 358.2 198.0 480.1,,0,,0,0,41.854,23.893
/Users/peter/Desktop/视频/原/9.mp4,223,7.433,8,motorcycle,0.497,5.7 359.9 197.5 480.1,,0,,0,0,32.186,31.069
/Users/peter/Desktop/视频/原/9.mp4,224,7.467,8,motorcycle,0.439,5.9 359.0 197.4 480.2,,0,,0,0,31.260,31.990
/Users/peter/Desktop/视频/原/9.mp4,225,7.500,8,motorcycle,0.476,6.3 358.3 196.2 480.2,,0,,0,0,32.596,30.679
/Users/peter/Desktop/视频/原/9.mp4,226,7.533,8,motorcycle,0.534,6.8 357.3 196.6 480.0,,0,,0,0,31.989,31.261
/Users/peter/Desktop/视频/原/9.mp4,227,7.567,8,motorcycle,0.575,6.8 357.4 198.6 480.0,,0,,0,0,31.881,31.367
/Users/peter/Desktop/视频/原/9.mp4,228,7.600,8,motorcycle,0.599,7.1 356.1 197.3 480.1,,0,,0,0,32.410,30.855
/Users/peter/Desktop/视频/原/9.mp4,229,7.633,8,motorcycle,0.603,7.1 356.4 196.8 480.1,,0,,0,0,32.179,31.076
/Users/peter/Desktop/视频/原/9.mp4,230,7.667,8,motorcycle,0.610,7.9 356.3 197.1 480.0,,0,,0,0,32.522,30.749
/Users/peter/Desktop/视频/原/9.mp4,231,7.700,8,motorcycle,0.609,7.5 356.4 197.3 480.0,,0,,0,0,32.311,30.950
/Users/peter/Desktop/视频/原/9.mp4,232,7.733,8,motorcycle,0.627,7.5 356.4 196.7 480.0,,0,,0,0,42.586,23.482
/Users/peter/Desktop/视频/原/9.mp4,233,7.767,8,motorcycle,0.617,7.9 356.8 197.1 480.0,,0,,0,0,38.446,26.010
/Users/peter/Desktop/视频/原/9.mp4,234,7.800,8,motorcycle,0.596,6.6 361.8 198.9 479.5,,0,,0,0,32.345,30.917
/Users/peter/Desktop/视频/原/9.mp4,235,7.833,8,motorcycle,0.573,8.3 357.9 199.4 480.1,,0,,0,0,32.495,30.774
/Users/peter/Desktop/视频/原/9.mp4,236,7.867,8,motorcycle,0.600,6.5 360.9 198.5 479.8,,0,,0,0,32.072,31.180
/Users/peter/Desktop/视频/原/9.mp4,237,7.900,8,motorcycle,0.581,9.8 358.2 198.3 480.2,,0,,0,0,32.036,31.214
/Users/peter/Desktop/视频/原/9.mp4,238,7.933,8,motorcycle,0.595,9.0 362.1 196.2 479.6,,0,,0,0,31.656,31.589
/Users/peter/Desktop/视频/原/9.mp4,239,7.967,8,motorcycle,0.634,10.2 362.4 200.7 479.8,,0,,0,0,32.359,30.904
/Users/peter/Desktop/视频/原/9.mp4,240,8.000,8,motorcycle,0.668,11.6 362.6 201.0 479.9,,0,,0,0,32.113,31.140
/Users/peter/Desktop/视频/原/9.mp4,241,8.033,8,motorcycle,0.695,11.4 362.6 199.9 479.7,,0,,0,0,32.227,31.030
/Users/peter/Desktop/视频/原/9.mp4,242,8.067,8,motorcycle,0.694,12.2 362.2 201.7 479.7,,0,,0,0,33.096,30.215
/Users/peter/Desktop/视频/原/9.mp4,243,8.100,8,motorcycle,0.692,12.7 362.2 202.5 479.6,,0,,0,0,33.000,30.303
/Users/peter/Desktop/视频/原/9.mp4,244,8.133,8,motorcycle,0.676,13.0 361.5 203.8 479.7,,0,,0,0,33.428,29.915
/Users/peter/Desktop/视频/原/9.mp4,245,8.167,8,motorcycle,0.661,13.0 362.5 202.3 479.6,,0,,0,0,34.347,29.114
/Users/peter/Desktop/视频/原/9.mp4,246,8.200,8,motorcycle,0.683,13.2 361.0 203.2 479.9,,0,,0,0,32.686,30.594
/Users/peter/Desktop/视频/原/9.mp4,247,8.233,8,motorcycle,0.679,13.3 361.0 201.8 479.7,,0,,0,0,32.422,30.844
/Users/peter/Desktop/视频/原/9.mp4,248,8.267,8,motorcycle,0.732,13.6 362.2 201.3 480.0,,0,,0,0,32.257,31.001
/Users/peter/Desktop/视频/原/9.mp4,249,8.300,8,motorcycle,0.731,13.9 363.9 199.0 479.8,,0,,0,0,32.314,30.946
/Users/peter/Desktop/视频/原/9.mp4,250,8.333,8,motorcycle,0.737,13.8 364.5 202.0 479.6,,0,,0,0,32.095,31.157
/Users/peter/Desktop/视频/原/9.mp4,251,8.367,8,motorcycle,0.719,13.7 364.7 201.9 479.4,,0,,0,0,32.485,30.783
/Users/peter/Desktop/视频/原/9.mp4,252,8.400,8,motorcycle,0.721,13.9 365.0 201.2 479.3,,0,,0,0,32.215,31.041
/Users/peter/Desktop/视频/原/9.mp4,253,8.433,8,motorcycle,0.732,13.6 366.3 199.2 479.5,,0,,0,0,32.116,31.137
/Users/peter/Desktop/视频/原/9.mp4,254,8.467,8,motorcycle,0.702,13.8 366.5 199.0 479.9,,1,1.200,0,0,32.166,31.089
/Users/peter/Desktop/视频/原/9.mp4,254,8.467,9,motorcycle,0.604,0.0 514.5 87.1 655.0,,0,,0,0,32.166,31.089
/Users/peter/Desktop/视频/原/9.mp4,255,8.500,9,motorcycle,0.630,0.3 443.8 154.9 631.0,,0,,0,0,43.034,23.237
/Users/peter/Desktop/视频/原/9.mp4,255,8.500,8,motorcycle,0.446,26.0 363.4 200.1 473.3,,0,,0,0,43.034,23.237
/Users/peter/Desktop/视频/原/9.mp4,256,8.533,9,motorcycle,0.727,0.0 433.2 214.9 627.7,,1,1.137,0,0,31.575,31.671
/Users/peter/Desktop/视频/原/9.mp4,257,8.567,9,motorcycle,0.653,0.3 376.5 267.7 625.3,,1,1.200,0,0,33.016,30.288
/Users/peter/Desktop/视频/原/9.mp4,258,8.600,9,motorcycle,0.707,0.8 400.2 310.4 655.4,,1,1.200,0,0,32.430,30.836
/Users/peter/Desktop/视频/原/9.mp4,259,8.633,9,motorcycle,0.794,0.8 413.4 362.3 636.6,,0,,0,0,32.492,30.776
/Users/peter/Desktop/视频/原/9.mp4,260,8.667,9,motorcycle,0.778,17.7 365.3 388.4 619.9,,1,1.130,0,0,32.937,30.361
/Users/peter/Desktop/视频/原/9.mp4,261,8.700,9,motorcycle,0.785,101.8 413.3 418.0 598.4,,1,1.200,0,0,32.337,30.924
/Users/peter/Desktop/视频/原/9.mp4,261,8.700,8,motorcycle,0.428,16.8 358.7 189.3 479.9,,0,,0,0,32.337,30.924
/Users/peter/Desktop/视频/原/9.mp4,262,8.733,9,motorcycle,0.775,163.7 369.8 448.7 580.9,,1,1.192,0,0,33.112,30.200
/Users/peter/Desktop/视频/原/9.mp4,262,8.733,8,motorcycle,0.670,15.6 355.1 199.7 480.3,,0,,0,0,33.112,30.200
/Users/peter/Desktop/视频/原/9.mp4,263,8.767,9,motorcycle,0.766,216.0 366.7 473.8 564.9,,1,1.157,0,0,32.867,30.426
/Users/peter/Desktop/视频/原/9.mp4,263,8.767,8,motorcycle,0.641,15.5 359.3 195.0 481.1,,0,,0,0,32.867,30.426
/Users/peter/Desktop/视频/原/9.mp4,264,8.800,9,motorcycle,0.836,263.0 394.0 496.7 552.0, ,2,1.200 1.062,1,0,32.564,30.709
/Users/peter/Desktop/视频/原/9.mp4,264,8.800,8,motorcycle,0.702,15.7 359.1 200.3 481.1,,0,,0,0,32.564,30.709
/Users/peter/Desktop/视频/原/9.mp4,265,8.833,9,motorcycle,0.764,303.8 397.5 517.0 540.6,,1,1.200,0,0,51.330,19.482
/Users/peter/Desktop/视频/原/9.mp4,265,8.833,8,motorcycle,0.698,15.8 357.9 197.8 480.6,,0,,0,0,51.330,19.482
/Users/peter/Desktop/视频/原/9.mp4,266,8.867,8,motorcycle,0.748,15.5 360.0 197.2 479.9,,0,,0,0,30.500,32.787
/Users/peter/Desktop/视频/原/9.mp4,266,8.867,9,motorcycle,0.704,343.8 397.0 534.4 532.6,,1,1.064,0,0,30.500,32.787
/Users/peter/Desktop/视频/原/9.mp4,267,8.900,8,motorcycle,0.708,15.4 359.7 196.4 480.0,,0,,0,0,35.888,27.865
/Users/peter/Desktop/视频/原/9.mp4,267,8.900,9,motorcycle,0.688,373.7 398.1 550.2 522.9,,1,1.200,0,0,35.888,27.865
/Users/peter/Desktop/视频/原/9.mp4,268,8.933,9,motorcycle,0.709,405.8 391.3 567.8 513.1, ,2,1.200 1.078,1,0,37.332,26.787
/Users/peter/Desktop/视频/原/9.mp4,268,8.933,8,motorcycle,0.624,15.3 358.5 198.9 480.0,,0,,0,0,37.332,26.787
/Users/peter/Desktop/视频/原/9.mp4,269,8.967,9,motorcycle,0.690,429.6 393.1 579.7 503.6,,1,1.103,0,0,33.058,30.250
/Users/peter/Desktop/视频/原/9.mp4,269,8.967,8,motorcycle,0.641,15.2 358.4 196.6 479.9,,0,,0,0,33.058,30.250
/Users/peter/Desktop/视频/原/9.mp4,270,9.000,8,motorcycle,0.627,15.3 358.9 196.4 479.7,,0,,0,0,33.075,30.234
/Users/peter/Desktop/视频/原/9.mp4,270,9.000,9,motorcycle,0.593,455.6 385.2 596.3 496.1, ,2,1.193 1.085,1,0,33.075,30.234
/Users/peter/Desktop/视频/原/9.mp4,271,9.033,8,motorcycle,0.698,14.9 358.6 195.8 480.2,,0,,0,0,32.815,30.474
/Users/peter/Desktop/视频/原/9.mp4,271,9.033,9,motorcycle,0.571,476.8 383.6 607.8 487.9, ,2,1.200 1.055,1,1,32.815,30.474
/Users/peter/Desktop/视频/原/9.mp4,272,9.067,8,motorcycle,0.671,14.9 358.6 195.0 480.1,,0,,0,0,32.499,30.770
/Users/peter/Desktop/视频/原/9.mp4,272,9.067,9,motorcycle,0.541,495.8 382.8 615.8 483.6,  ,3,1.200 1.075 1.070,1,1,32.499,30.770
/Users/peter/Desktop/视频/原/9.mp4,273,9.100,8,motorcycle,0.671,15.0 358.1 195.5 480.2,,0,,0,0,32.605,30.670
/Users/peter/Desktop/视频/原/9.mp4,273,9.100,9,motorcycle,0.588,514.8 384.6 625.8 474.8, ,2,1.200 1.071,1,1,32.605,30.670
/Users/peter/Desktop/视频/原/9.mp4,274,9.133,9,motorcycle,0.573,529.8 383.6 632.3 469.1,,1,1.200,0,1,32.514,30.756
/Users/peter/Desktop/视频/原/9.mp4,274,9.133,8,motorcycle,0.537,15.0 358.9 197.4 479.9,,0,,0,0,32.514,30.756
/Users/peter/Desktop/视频/原/9.mp4,275,9.167,8,motorcycle,0.489,15.8 361.4 201.7 481.2,,0,,0,0,32.811,30.478
/Users/peter/Desktop/视频/原/9.mp4,275,9.167,9,motorcycle,0.452,545.5 386.5 642.6 465.5,,1,1.200,0,1,32.811,30.478
/Users/peter/Desktop/视频/原/9.mp4,276,9.200,9,motorcycle,0.553,560.8 387.6 650.0 461.2,,1,1.200,0,0,33.438,29.906
/Users/peter/Desktop/视频/原/9.mp4,276,9.200,8,motorcycle,0.477,15.7 361.8 201.9 481.3,,0,,0,0,33.438,29.906
/Users/peter/Desktop/视频/原/9.mp4,277,9.233,9,motorcycle,0.569,568.2 376.4 654.9 457.1, ,2,1.200 1.109,1,1,43.356,23.065
/Users/peter/Desktop/视频/原/9.mp4,277,9.233,8,motorcycle,0.501,15.6 361.9 201.9 481.7,,0,,0,0,43.356,23.065
/Users/peter/Desktop/视频/原/9.mp4,278,9.267,9,motorcycle,0.585,581.0 377.9 661.1 452.5,,1,1.153,0,0,33.334,30.000
/Users/peter/Desktop/视频/原/9.mp4,278,9.267,8,motorcycle,0.516,15.5 360.7 202.4 482.0,,0,,0,0,33.334,30.000
/Users/peter/Desktop/视频/原/9.mp4,279,9.300,9,motorcycle,0.512,589.4 378.9 669.4 449.5,,1,1.200,0,0,50.600,19.763
/Users/peter/Desktop/视频/原/9.mp4,279,9.300,8,motorcycle,0.457,15.4 362.0 203.4 482.3,,0,,0,0,50.600,19.763
/Users/peter/Desktop/视频/原/9.mp4,280,9.333,9,motorcycle,0.578,600.7 375.4 672.3 445.7,,0,,0,0,32.056,31.195
/Users/peter/Desktop/视频/原/9.mp4,280,9.333,8,motorcycle,0.520,15.0 361.9 201.8 482.9,,0,,0,0,32.056,31.195
/Users/peter/Desktop/视频/原/9.mp4,281,9.367,8,motorcycle,0.524,15.0 361.7 203.1 482.9,,0,,0,0,33.357,29.978
/Users/peter/Desktop/视频/原/9.mp4,281,9.367,9,motorcycle,0.508,598.1 374.9 677.3 442.8, ,2,1.200 1.074,1,0,33.357,29.978
/Users/peter/Desktop/视频/原/9.mp4,282,9.400,9,motorcycle,0.494,622.1 378.5 682.5 440.6,,1,1.144,0,0,32.744,30.540
/Users/peter/Desktop/视频/原/9.mp4,282,9.400,8,motorcycle,0.487,14.7 361.8 201.9 483.0,,0,,0,0,32.744,30.540
/Users/peter/Desktop/视频/原/9.mp4,283,9.433,9,motorcycle,0.576,627.3 375.3 685.0 435.3,,0,,0,0,33.464,29.882
/Users/peter/Desktop/视频/原/9.mp4,283,9.433,8,motorcycle,0.459,14.4 361.9 203.0 482.9,,0,,0,0,33.464,29.882
/Users/peter/Desktop/视频/原/9.mp4,284,9.467,9,motorcycle,0.570,631.9 372.6 688.9 433.5,,1,1.151,0,0,32.862,30.431
/Users/peter/Desktop/视频/原/9.mp4,284,9.467,8,motorcycle,0.445,14.4 360.6 204.3 482.8,,0,,0,0,32.862,30.431
/Users/peter/Desktop/视频/原/9.mp4,285,9.500,9,motorcycle,0.529,637.8 373.3 690.2 430.5,,0,,0,0,33.664,29.705
/Users/peter/Desktop/视频/原/9.mp4,285,9.500,8,motorcycle,0.444,14.3 362.5 203.0 482.7,,0,,0,0,33.664,29.705
/Users/peter/Desktop/视频/原/9.mp4,286,9.533,9,motorcycle,0.636,642.0 373.9 692.9 427.8,,1,1.200,0,0,33.169,30.149
/Users/peter/Desktop/视频/原/9.mp4,286,9.533,8,motorcycle,0.422,13.9 362.9 201.3 482.3,,0,,0,0,33.169,30.149
/Users/peter/Desktop/视频/原/9.mp4,287,9.567,9,motorcycle,0.585,649.4 371.2 696.0 425.7,,0,,0,0,33.575,29.784
/Users/peter/Desktop/视频/原/9.mp4,287,9.567,8,motorcycle,0.383,11.4 367.0 205.5 481.5,,0,,0,0,33.575,29.784
/Users/peter/Desktop/视频/原/9.mp4,288,9.600,9,motorcycle,0.532,653.8 368.2 697.2 423.4,,1,1.200,0,0,33.144,30.172
/Users/peter/Desktop/视频/原/9.mp4,288,9.600,8,motorcycle,0.374,11.3 367.1 205.5 481.3,,0,,0,0,33.144,30.172
/Users/peter/Desktop/视频/原/9.mp4,289,9.633,9,motorcycle,0.553,658.6 367.9 699.2 421.4,,1,1.173,0,0,32.946,30.353
/Users/peter/Desktop/视频/原/9.mp4,289,9.633,8,motorcycle,0.422,13.6 362.6 202.6 482.4,,0,,0,0,32.946,30.353
