image,model,class_id,class_name,elapsed_ms,detections
ebike_2020-699-_jpg.rf.05e16c3b12a8f226a2e49d74be47477e.jpg,bifpn,1,driver,33.991,0
ebike_2020-699-_jpg.rf.05e16c3b12a8f226a2e49d74be47477e.jpg,bifpn,2,passenger,32.564,0
ebike_2020-699-_jpg.rf.05e16c3b12a8f226a2e49d74be47477e.jpg,yolov8n,1,bicycle,34.286,0
ebike_2020-699-_jpg.rf.05e16c3b12a8f226a2e49d74be47477e.jpg,yolov8n,3,motorcycle,34.304,0
ebike_2020-699-_jpg.rf.05e16c3b12a8f226a2e49d74be47477e.jpg,yolov8n,0,person,38.672,1
ebike_2020-797-_jpg.rf.a43c074bbfd86e01e58ddafc60f7e2f0.jpg,baseline,0,ebike,33.318,1
ebike_2020-797-_jpg.rf.a43c074bbfd86e01e58ddafc60f7e2f0.jpg,baseline,1,driver,34.124,0
ebike_2020-797-_jpg.rf.a43c074bbfd86e01e58ddafc60f7e2f0.jpg,baseline,2,passenger,31.566,0
ebike_2020-797-_jpg.rf.a43c074bbfd86e01e58ddafc60f7e2f0.jpg,bifpn,0,ebike,31.837,1
ebike_2020-797-_jpg.rf.a43c074bbfd86e01e58ddafc60f7e2f0.jpg,bifpn,1,driver,30.909,0
ebike_2020-797-_jpg.rf.a43c074bbfd86e01e58ddafc60f7e2f0.jpg,bifpn,2,passenger,29.982,0
ebike_2020-797-_jpg.rf.a43c074bbfd86e01e58ddafc60f7e2f0.jpg,yolov8n,1,bicycle,32.656,0
ebike_2020-797-_jpg.rf.a43c074bbfd86e01e58ddafc60f7e2f0.jpg,yolov8n,3,motorcycle,32.877,0
ebike_2020-797-_jpg.rf.a43c074bbfd86e01e58ddafc60f7e2f0.jpg,yolov8n,0,person,33.349,4
ebike_2020-800-_jpg.rf.313a4dcdc21bc1f4c8003358602c9dcc.jpg,baseline,0,ebike,36.809,1
ebike_2020-800-_jpg.rf.313a4dcdc21bc1f4c8003358602c9dcc.jpg,baseline,1,driver,33.602,0
ebike_2020-800-_jpg.rf.313a4dcdc21bc1f4c8003358602c9dcc.jpg,baseline,2,passenger,35.231,0
ebike_2020-800-_jpg.rf.313a4dcdc21bc1f4c8003358602c9dcc.jpg,bifpn,0,ebike,32.553,1
ebike_2020-800-_jpg.rf.313a4dcdc21bc1f4c8003358602c9dcc.jpg,bifpn,1,driver,32.892,0
ebike_2020-800-_jpg.rf.313a4dcdc21bc1f4c8003358602c9dcc.jpg,bifpn,2,passenger,31.442,0
ebike_2020-800-_jpg.rf.313a4dcdc21bc1f4c8003358602c9dcc.jpg,yolov8n,1,bicycle,34.809,0
ebike_2020-800-_jpg.rf.313a4dcdc21bc1f4c8003358602c9dcc.jpg,yolov8n,3,motorcycle,34.956,0
ebike_2020-800-_jpg.rf.313a4dcdc21bc1f4c8003358602c9dcc.jpg,yolov8n,0,person,37.958,2
ebike_2020-833-_jpg.rf.a5b3b70c4a8412697ea397a87eeb13d4.jpg,baseline,0,ebike,37.370,1
ebike_2020-833-_jpg.rf.a5b3b70c4a8412697ea397a87eeb13d4.jpg,baseline,1,driver,37.392,0
ebike_2020-833-_jpg.rf.a5b3b70c4a8412697ea397a87eeb13d4.jpg,baseline,2,passenger,34.624,0
ebike_2020-833-_jpg.rf.a5b3b70c4a8412697ea397a87eeb13d4.jpg,bifpn,0,ebike,35.936,1
ebike_2020-833-_jpg.rf.a5b3b70c4a8412697ea397a87eeb13d4.jpg,bifpn,1,driver,35.295,0
ebike_2020-833-_jpg.rf.a5b3b70c4a8412697ea397a87eeb13d4.jpg,bifpn,2,passenger,38.438,0
ebike_2020-833-_jpg.rf.a5b3b70c4a8412697ea397a87eeb13d4.jpg,yolov8n,1,bicycle,36.767,0
ebike_2020-833-_jpg.rf.a5b3b70c4a8412697ea397a87eeb13d4.jpg,yolov8n,3,motorcycle,35.592,0
ebike_2020-833-_jpg.rf.a5b3b70c4a8412697ea397a87eeb13d4.jpg,yolov8n,0,person,37.127,2
ebike_2020-960-_jpg.rf.b2438b9ccd9893f6c3340cffddedebb1.jpg,baseline,0,ebike,36.505,1
ebike_2020-960-_jpg.rf.b2438b9ccd9893f6c3340cffddedebb1.jpg,baseline,1,driver,33.371,0
ebike_2020-960-_jpg.rf.b2438b9ccd9893f6c3340cffddedebb1.jpg,baseline,2,passenger,33.419,0
ebike_2020-960-_jpg.rf.b2438b9ccd9893f6c3340cffddedebb1.jpg,bifpn,0,ebike,34.009,1
ebike_2020-960-_jpg.rf.b2438b9ccd9893f6c3340cffddedebb1.jpg,bifpn,1,driver,32.191,0
ebike_2020-960-_jpg.rf.b2438b9ccd9893f6c3340cffddedebb1.jpg,bifpn,2,passenger,32.264,0
ebike_2020-960-_jpg.rf.b2438b9ccd9893f6c3340cffddedebb1.jpg,yolov8n,1,bicycle,34.278,0
ebike_2020-960-_jpg.rf.b2438b9ccd9893f6c3340cffddedebb1.jpg,yolov8n,3,motorcycle,37.983,0
ebike_2020-960-_jpg.rf.b2438b9ccd9893f6c3340cffddedebb1.jpg,yolov8n,0,person,36.204,0
ebike_2020-968-_jpg.rf.74f5ced2392ba3308a5db493e776e171.jpg,baseline,0,ebike,33.838,2
ebike_2020-968-_jpg.rf.74f5ced2392ba3308a5db493e776e171.jpg,baseline,1,driver,32.020,0
ebike_2020-968-_jpg.rf.74f5ced2392ba3308a5db493e776e171.jpg,baseline,2,passenger,31.731,0
ebike_2020-968-_jpg.rf.74f5ced2392ba3308a5db493e776e171.jpg,bifpn,0,ebike,36.436,1
ebike_2020-968-_jpg.rf.74f5ced2392ba3308a5db493e776e171.jpg,bifpn,1,driver,31.548,0
ebike_2020-968-_jpg.rf.74f5ced2392ba3308a5db493e776e171.jpg,bifpn,2,passenger,33.669,0
ebike_2020-968-_jpg.rf.74f5ced2392ba3308a5db493e776e171.jpg,yolov8n,1,bicycle,33.211,0
ebike_2020-968-_jpg.rf.74f5ced2392ba3308a5db493e776e171.jpg,yolov8n,3,motorcycle,33.979,0
ebike_2020-968-_jpg.rf.74f5ced2392ba3308a5db493e776e171.jpg,yolov8n,0,person,31.699,1
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0054_jpg.rf.ea18dc44eddba620aa6a716092afa6e7.jpg,baseline,0,ebike,36.098,0
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0054_jpg.rf.ea18dc44eddba620aa6a716092afa6e7.jpg,baseline,1,driver,36.602,0
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0054_jpg.rf.ea18dc44eddba620aa6a716092afa6e7.jpg,baseline,2,passenger,35.626,0
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0054_jpg.rf.ea18dc44eddba620aa6a716092afa6e7.jpg,bifpn,0,ebike,36.388,0
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0054_jpg.rf.ea18dc44eddba620aa6a716092afa6e7.jpg,bifpn,1,driver,36.081,0
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0054_jpg.rf.ea18dc44eddba620aa6a716092afa6e7.jpg,bifpn,2,passenger,35.941,0
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0054_jpg.rf.ea18dc44eddba620aa6a716092afa6e7.jpg,yolov8n,1,bicycle,36.733,0
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0054_jpg.rf.ea18dc44eddba620aa6a716092afa6e7.jpg,yolov8n,3,motorcycle,39.091,0
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0054_jpg.rf.ea18dc44eddba620aa6a716092afa6e7.jpg,yolov8n,0,person,38.087,4
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0089_jpg.rf.29e8322a99119540300e0834ea732368.jpg,baseline,0,ebike,39.215,0
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0089_jpg.rf.29e8322a99119540300e0834ea732368.jpg,baseline,1,driver,38.003,0
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0089_jpg.rf.29e8322a99119540300e0834ea732368.jpg,baseline,2,passenger,36.621,0
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0089_jpg.rf.29e8322a99119540300e0834ea732368.jpg,bifpn,0,ebike,36.533,0
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0089_jpg.rf.29e8322a99119540300e0834ea732368.jpg,bifpn,1,driver,34.728,0
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0089_jpg.rf.29e8322a99119540300e0834ea732368.jpg,bifpn,2,passenger,37.506,0
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0089_jpg.rf.29e8322a99119540300e0834ea732368.jpg,yolov8n,1,bicycle,37.190,0
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0089_jpg.rf.29e8322a99119540300e0834ea732368.jpg,yolov8n,3,motorcycle,37.703,0
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0089_jpg.rf.29e8322a99119540300e0834ea732368.jpg,yolov8n,0,person,37.802,1
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0276_jpg.rf.94d229aa1c8ce112647cbbad88d9ec80.jpg,baseline,0,ebike,36.992,0
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0276_jpg.rf.94d229aa1c8ce112647cbbad88d9ec80.jpg,baseline,1,driver,37.232,0
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0276_jpg.rf.94d229aa1c8ce112647cbbad88d9ec80.jpg,baseline,2,passenger,35.262,0
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0276_jpg.rf.94d229aa1c8ce112647cbbad88d9ec80.jpg,bifpn,0,ebike,36.201,0
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0276_jpg.rf.94d229aa1c8ce112647cbbad88d9ec80.jpg,bifpn,1,driver,35.481,0
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0276_jpg.rf.94d229aa1c8ce112647cbbad88d9ec80.jpg,bifpn,2,passenger,35.535,0
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0276_jpg.rf.94d229aa1c8ce112647cbbad88d9ec80.jpg,yolov8n,1,bicycle,39.555,0
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0276_jpg.rf.94d229aa1c8ce112647cbbad88d9ec80.jpg,yolov8n,3,motorcycle,37.263,1
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0276_jpg.rf.94d229aa1c8ce112647cbbad88d9ec80.jpg,yolov8n,0,person,37.255,3
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0288_jpg.rf.8b25255ad3b793ed0a1e9045daeb6884.jpg,baseline,0,ebike,40.395,0
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0288_jpg.rf.8b25255ad3b793ed0a1e9045daeb6884.jpg,baseline,1,driver,35.849,0
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0288_jpg.rf.8b25255ad3b793ed0a1e9045daeb6884.jpg,baseline,2,passenger,36.971,0
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0288_jpg.rf.8b25255ad3b793ed0a1e9045daeb6884.jpg,bifpn,0,ebike,35.241,0
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0288_jpg.rf.8b25255ad3b793ed0a1e9045daeb6884.jpg,bifpn,1,driver,36.243,0
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0288_jpg.rf.8b25255ad3b793ed0a1e9045daeb6884.jpg,bifpn,2,passenger,34.291,0
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0288_jpg.rf.8b25255ad3b793ed0a1e9045daeb6884.jpg,yolov8n,1,bicycle,36.206,0
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0288_jpg.rf.8b25255ad3b793ed0a1e9045daeb6884.jpg,yolov8n,3,motorcycle,35.524,2
helmet_Motorcycle-Helmet-Bad-Weather-_mp4-0288_jpg.rf.8b25255ad3b793ed0a1e9045daeb6884.jpg,yolov8n,0,person,38.831,1
helmet_Motorcycle-Helmet-Good-Weather-_mp4-0213_jpg.rf.ee6edf5656d540813f91da96ac1f3800.jpg,baseline,0,ebike,35.205,0
helmet_Motorcycle-Helmet-Good-Weather-_mp4-0213_jpg.rf.ee6edf5656d540813f91da96ac1f3800.jpg,baseline,1,driver,35.448,0
helmet_Motorcycle-Helmet-Good-Weather-_mp4-0213_jpg.rf.ee6edf5656d540813f91da96ac1f3800.jpg,baseline,2,passenger,35.685,0
helmet_Motorcycle-Helmet-Good-Weather-_mp4-0213_jpg.rf.ee6edf5656d540813f91da96ac1f3800.jpg,bifpn,0,ebike,34.296,0
helmet_Motorcycle-Helmet-Good-Weather-_mp4-0213_jpg.rf.ee6edf5656d540813f91da96ac1f3800.jpg,bifpn,1,driver,36.788,0
helmet_Motorcycle-Helmet-Good-Weather-_mp4-0213_jpg.rf.ee6edf5656d540813f91da96ac1f3800.jpg,bifpn,2,passenger,50.219,0
helmet_Motorcycle-Helmet-Good-Weather-_mp4-0213_jpg.rf.ee6edf5656d540813f91da96ac1f3800.jpg,yolov8n,1,bicycle,44.022,0
helmet_Motorcycle-Helmet-Good-Weather-_mp4-0213_jpg.rf.ee6edf5656d540813f91da96ac1f3800.jpg,yolov8n,3,motorcycle,44.117,0
helmet_Motorcycle-Helmet-Good-Weather-_mp4-0213_jpg.rf.ee6edf5656d540813f91da96ac1f3800.jpg,yolov8n,0,person,45.271,0
