video,frame,timestamp_sec,vehicle_track_id,vehicle_class,vehicle_conf,vehicle_bbox,matched_person_ids,matched_person_count,match_scores,raw_overload,confirmed_overload,elapsed_ms,fps
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,345,11.511,U003,motorcycle,0.287,1258.8 284.2 1279.5 352.3,,0,,0,0,27.643,36.176
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,346,11.545,M008,motorcycle,0.617,883.6 312.4 950.3 383.4,P008,1,1.597,0,0,29.209,34.236
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,346,11.545,M006,motorcycle,0.562,1095.8 320.7 1159.0 397.5,P007,1,1.566,0,0,29.209,34.236
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,346,11.545,U003,motorcycle,0.280,1258.2 287.4 1279.6 352.2,,0,,0,0,29.209,34.236
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,347,11.578,M008,motorcycle,0.619,889.8 314.7 955.5 381.4,P008,1,1.600,0,0,27.357,36.553
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,347,11.578,M006,motorcycle,0.477,1099.3 330.1 1154.0 396.6,P007,1,1.589,0,0,27.357,36.553
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,348,11.612,M008,motorcycle,0.581,894.3 318.1 962.0 382.0,P008,1,1.591,0,0,28.395,35.218
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,348,11.612,U002,motorcycle,0.264,1258.6 296.5 1279.5 352.5,,0,,0,0,28.395,35.218
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,349,11.645,M008,motorcycle,0.547,897.3 319.3 970.2 384.1,P008,1,1.587,0,0,27.499,36.364
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,350,11.678,M008,motorcycle,0.540,902.2 319.0 973.9 382.6,P008,1,1.597,0,0,27.258,36.686
