video,frame,timestamp_sec,vehicle_track_id,vehicle_class,vehicle_conf,vehicle_bbox,matched_person_ids,matched_person_count,match_scores,raw_overload,confirmed_overload,elapsed_ms,fps
/Users/peter/Desktop/视频/原/13.mp4,4,0.133,1,motorcycle,0.334,0.0 410.2 152.6 646.2,,0,,0,0,52.408,19.081
/Users/peter/Desktop/视频/原/13.mp4,11,0.367,1,motorcycle,0.576,19.7 375.8 455.8 643.7,,1,1.200,0,0,34.239,29.206
/Users/peter/Desktop/视频/原/13.mp4,12,0.400,1,motorcycle,0.797,46.0 379.9 484.1 637.6,,1,1.200,0,0,35.238,28.379
/Users/peter/Desktop/视频/原/13.mp4,13,0.434,1,motorcycle,0.774,99.5 383.9 513.7 621.8,,1,1.200,0,0,34.190,29.248
/Users/peter/Desktop/视频/原/13.mp4,14,0.467,1,motorcycle,0.831,147.4 380.4 537.4 616.1,,1,1.200,0,0,34.966,28.599
/Users/peter/Desktop/视频/原/13.mp4,15,0.501,1,motorcycle,0.843,195.9 376.6 561.3 615.7,,1,1.200,0,0,35.055,28.526
/Users/peter/Desktop/视频/原/13.mp4,16,0.534,1,motorcycle,0.789,239.7 374.7 582.7 611.4,,1,1.200,0,0,44.359,22.543
/Users/peter/Desktop/视频/原/13.mp4,17,0.567,1,motorcycle,0.773,279.7 369.0 606.6 615.6,,1,1.200,0,0,32.539,30.732
/Users/peter/Desktop/视频/原/13.mp4,18,0.601,1,motorcycle,0.859,319.9 381.1 626.0 591.1,,1,1.200,0,0,34.796,28.739
/Users/peter/Desktop/视频/原/13.mp4,19,0.634,1,motorcycle,0.840,355.3 364.1 647.7 583.5,,1,1.200,0,0,34.814,28.724
/Users/peter/Desktop/视频/原/13.mp4,20,0.667,1,motorcycle,0.795,387.2 399.1 666.2 579.5,,1,1.200,0,0,51.717,19.336
/Users/peter/Desktop/视频/原/13.mp4,21,0.701,1,motorcycle,0.756,414.2 379.7 686.3 571.0,,1,1.200,0,0,68.996,14.494
/Users/peter/Desktop/视频/原/13.mp4,22,0.734,1,motorcycle,0.725,445.4 338.3 703.8 566.1,,1,1.200,0,0,32.944,30.355
/Users/peter/Desktop/视频/原/13.mp4,23,0.767,1,motorcycle,0.683,474.1 331.3 721.2 561.0,,1,1.200,0,0,35.074,28.511
/Users/peter/Desktop/视频/原/13.mp4,24,0.801,1,motorcycle,0.768,499.7 410.3 736.5 554.3,,1,1.200,0,0,33.253,30.073
/Users/peter/Desktop/视频/原/13.mp4,25,0.834,1,motorcycle,0.724,528.1 389.1 753.4 551.0,,1,1.200,0,0,35.527,28.147
/Users/peter/Desktop/视频/原/13.mp4,26,0.868,1,motorcycle,0.728,551.8 385.2 767.3 543.9,,1,1.200,0,0,35.938,27.825
/Users/peter/Desktop/视频/原/13.mp4,27,0.901,1,motorcycle,0.760,569.1 355.0 785.5 540.5,,1,1.200,0,0,35.579,28.107
/Users/peter/Desktop/视频/原/13.mp4,28,0.934,1,motorcycle,0.692,592.9 381.0 797.6 534.4,,1,1.200,0,0,35.190,28.417
/Users/peter/Desktop/视频/原/13.mp4,29,0.968,1,motorcycle,0.634,612.6 358.5 814.0 530.4,,1,1.200,0,0,32.500,30.769
/Users/peter/Desktop/视频/原/13.mp4,30,1.001,1,motorcycle,0.779,631.1 353.5 827.8 527.1,,1,1.200,0,0,35.667,28.037
/Users/peter/Desktop/视频/原/13.mp4,31,1.034,1,motorcycle,0.780,649.6 367.5 839.1 522.4,,1,1.200,0,0,35.055,28.526
/Users/peter/Desktop/视频/原/13.mp4,32,1.068,1,motorcycle,0.739,666.8 370.5 854.3 518.3,,1,1.200,0,0,34.811,28.726
/Users/peter/Desktop/视频/原/13.mp4,33,1.101,1,motorcycle,0.703,688.0 365.6 867.9 514.9,,1,1.200,0,0,36.334,27.522
/Users/peter/Desktop/视频/原/13.mp4,34,1.134,1,motorcycle,0.736,701.4 339.7 881.2 509.5,,1,1.200,0,0,32.880,30.414
/Users/peter/Desktop/视频/原/13.mp4,35,1.168,1,motorcycle,0.747,715.9 344.2 895.9 504.4,,1,1.200,0,0,34.688,28.828
/Users/peter/Desktop/视频/原/13.mp4,36,1.201,1,motorcycle,0.810,727.7 366.0 900.0 502.4,,1,1.200,0,0,35.985,27.789
/Users/peter/Desktop/视频/原/13.mp4,37,1.235,1,motorcycle,0.664,750.5 369.3 907.2 498.4,,1,1.200,0,0,35.041,28.538
/Users/peter/Desktop/视频/原/13.mp4,38,1.268,1,motorcycle,0.670,762.8 361.4 917.2 497.2,,1,1.200,0,0,41.816,23.914
/Users/peter/Desktop/视频/原/13.mp4,39,1.301,1,motorcycle,0.707,781.4 348.8 936.2 492.4,,1,1.200,0,0,32.817,30.472
/Users/peter/Desktop/视频/原/13.mp4,40,1.335,1,motorcycle,0.607,792.8 352.8 941.4 488.2,,1,1.200,0,0,45.727,21.869
/Users/peter/Desktop/视频/原/13.mp4,41,1.368,1,motorcycle,0.678,804.2 353.2 945.9 486.2,,1,1.200,0,0,35.434,28.222
/Users/peter/Desktop/视频/原/13.mp4,42,1.401,1,motorcycle,0.659,822.4 359.5 961.6 483.0,,1,1.200,0,0,36.383,27.486
/Users/peter/Desktop/视频/原/13.mp4,43,1.435,1,motorcycle,0.535,826.8 368.6 953.4 480.4,,1,1.200,0,0,34.919,28.638
/Users/peter/Desktop/视频/原/13.mp4,44,1.468,1,motorcycle,0.537,838.2 377.9 962.6 478.3,,1,1.200,0,0,34.117,29.311
/Users/peter/Desktop/视频/原/13.mp4,45,1.502,1,motorcycle,0.489,849.2 372.6 969.2 474.2,,1,1.200,0,0,34.231,29.213
/Users/peter/Desktop/视频/原/13.mp4,46,1.535,1,motorcycle,0.482,855.7 332.4 1000.6 474.7,,1,1.200,0,0,34.380,29.087
/Users/peter/Desktop/视频/原/13.mp4,47,1.568,1,motorcycle,0.432,866.7 367.9 983.9 472.2,,1,1.200,0,0,34.478,29.004
/Users/peter/Desktop/视频/原/13.mp4,48,1.602,1,motorcycle,0.466,883.7 345.0 1014.5 469.1,,1,1.200,0,0,34.744,28.782
/Users/peter/Desktop/视频/原/13.mp4,49,1.635,1,motorcycle,0.566,886.1 339.3 1016.8 464.1,,1,1.200,0,0,34.816,28.722
/Users/peter/Desktop/视频/原/13.mp4,50,1.668,1,motorcycle,0.527,896.6 326.5 1025.5 463.5,,1,1.200,0,0,37.607,26.591
/Users/peter/Desktop/视频/原/13.mp4,51,1.702,1,motorcycle,0.481,898.4 334.8 1033.7 462.5,,1,1.200,0,0,36.941,27.070
/Users/peter/Desktop/视频/原/13.mp4,52,1.735,1,motorcycle,0.373,909.9 342.1 1034.5 456.3,,1,1.200,0,0,51.298,19.494
