frame,timestamp_sec,model,model_path,class_id,class_name,report_conf,predict_conf,imgsz,iou,elapsed_ms,fps,detections,max_conf
548,18.267,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,22.942,43.589,0,0.000
548,18.267,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,22.942,43.589,0,0.000
548,18.267,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,22.942,43.589,0,0.000
549,18.300,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.877,41.881,0,0.000
549,18.300,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.877,41.881,0,0.000
549,18.300,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.877,41.881,0,0.000
549,18.300,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,24.321,41.117,0,0.000
549,18.300,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,24.321,41.117,0,0.000
549,18.300,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,24.321,41.117,0,0.000
550,18.333,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,24.336,41.092,0,0.000
550,18.333,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,24.336,41.092,0,0.000
550,18.333,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,24.336,41.092,0,0.000
550,18.333,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.297,42.925,0,0.000
550,18.333,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.297,42.925,0,0.000
550,18.333,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.297,42.925,0,0.000
551,18.367,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,24.026,41.622,0,0.000
551,18.367,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,24.026,41.622,0,0.000
551,18.367,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,24.026,41.622,0,0.000
551,18.367,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.506,42.542,0,0.000
551,18.367,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.506,42.542,0,0.000
551,18.367,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.506,42.542,0,0.000
552,18.400,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,22.684,44.084,0,0.000
552,18.400,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,22.684,44.084,0,0.000
552,18.400,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,22.684,44.084,0,0.000
552,18.400,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,22.643,44.163,0,0.000
552,18.400,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,22.643,44.163,0,0.000
552,18.400,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,22.643,44.163,0,0.000
553,18.433,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,24.076,41.536,0,0.000
553,18.433,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,24.076,41.536,0,0.000
553,18.433,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,24.076,41.536,0,0.000
553,18.433,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.770,42.069,0,0.000
553,18.433,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.770,42.069,0,0.000
553,18.433,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.770,42.069,0,0.000
554,18.467,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,22.818,43.825,0,0.000
554,18.467,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,22.818,43.825,0,0.000
554,18.467,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,22.818,43.825,0,0.000
554,18.467,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.197,43.108,0,0.000
554,18.467,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.197,43.108,0,0.000
554,18.467,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.197,43.108,0,0.000
555,18.500,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,25.434,39.317,0,0.000
555,18.500,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,25.434,39.317,0,0.000
555,18.500,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,25.434,39.317,0,0.000
555,18.500,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,25.814,38.739,0,0.000
555,18.500,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,25.814,38.739,0,0.000
555,18.500,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,25.814,38.739,0,0.000
556,18.533,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.569,42.428,0,0.000
556,18.533,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.569,42.428,0,0.000
556,18.533,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.569,42.428,0,0.000
556,18.533,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,25.352,39.445,0,0.000
556,18.533,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,25.352,39.445,0,0.000
556,18.533,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,25.352,39.445,0,0.000
557,18.567,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,26.478,37.768,0,0.000
557,18.567,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,26.478,37.768,0,0.000
557,18.567,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,26.478,37.768,0,0.000
557,18.567,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,25.136,39.784,0,0.000
557,18.567,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,25.136,39.784,0,0.000
557,18.567,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,25.136,39.784,0,0.000
558,18.600,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.494,42.563,0,0.000
558,18.600,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.494,42.563,0,0.000
558,18.600,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.494,42.563,0,0.000
558,18.600,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.675,42.240,0,0.000
558,18.600,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.675,42.240,0,0.000
558,18.600,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.675,42.240,0,0.000
559,18.633,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,26.288,38.040,0,0.000
559,18.633,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,26.288,38.040,0,0.000
559,18.633,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,26.288,38.040,0,0.000
559,18.633,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,22.672,44.106,0,0.000
559,18.633,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,22.672,44.106,0,0.000
559,18.633,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,22.672,44.106,0,0.000
560,18.667,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,24.282,41.183,0,0.000
560,18.667,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,24.282,41.183,0,0.000
560,18.667,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,24.282,41.183,0,0.000
560,18.667,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,22.822,43.817,0,0.000
560,18.667,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,22.822,43.817,0,0.000
560,18.667,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,22.822,43.817,0,0.000
561,18.700,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,22.875,43.716,0,0.000
561,18.700,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,22.875,43.716,0,0.000
561,18.700,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,22.875,43.716,0,0.000
561,18.700,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,24.372,41.030,0,0.000
561,18.700,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,24.372,41.030,0,0.000
561,18.700,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,24.372,41.030,0,0.000
562,18.733,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,24.937,40.101,0,0.000
562,18.733,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,24.937,40.101,0,0.000
562,18.733,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,24.937,40.101,0,0.000
562,18.733,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.684,42.222,0,0.000
562,18.733,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.684,42.222,0,0.000
562,18.733,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.684,42.222,0,0.000
563,18.767,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.423,42.694,0,0.000
563,18.767,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.423,42.694,0,0.000
563,18.767,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.423,42.694,0,0.000
563,18.767,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.714,42.170,0,0.000
563,18.767,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.714,42.170,0,0.000
563,18.767,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.714,42.170,0,0.000
564,18.800,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.616,42.343,0,0.000
564,18.800,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.616,42.343,0,0.000
564,18.800,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.616,42.343,0,0.000
564,18.800,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.795,42.026,0,0.000
564,18.800,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.795,42.026,0,0.000
564,18.800,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.795,42.026,0,0.000
565,18.833,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.554,42.456,0,0.000
565,18.833,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.554,42.456,0,0.000
565,18.833,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.554,42.456,0,0.000
565,18.833,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,24.360,41.052,0,0.000
565,18.833,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,24.360,41.052,0,0.000
565,18.833,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,24.360,41.052,0,0.000
566,18.867,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.500,42.553,0,0.000
566,18.867,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.500,42.553,0,0.000
566,18.867,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.500,42.553,0,0.000
566,18.867,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,24.253,41.233,0,0.000
566,18.867,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,24.253,41.233,0,0.000
566,18.867,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,24.253,41.233,0,0.000
567,18.900,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,25.627,39.022,0,0.000
567,18.900,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,25.627,39.022,0,0.000
567,18.900,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,25.627,39.022,0,0.000
567,18.900,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,25.889,38.626,0,0.000
567,18.900,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,25.889,38.626,0,0.000
567,18.900,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,25.889,38.626,0,0.000
568,18.933,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,25.001,39.998,0,0.000
568,18.933,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,25.001,39.998,0,0.000
568,18.933,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,25.001,39.998,0,0.000
568,18.933,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.950,41.754,0,0.000
568,18.933,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.950,41.754,0,0.000
568,18.933,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.950,41.754,0,0.000
569,18.967,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,24.091,41.510,0,0.000
569,18.967,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,24.091,41.510,0,0.000
569,18.967,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,24.091,41.510,0,0.000
569,18.967,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.739,42.125,0,0.000
569,18.967,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.739,42.125,0,0.000
569,18.967,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.739,42.125,0,0.000
570,19.000,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,24.793,40.333,0,0.000
570,19.000,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,24.793,40.333,0,0.000
570,19.000,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,24.793,40.333,0,0.000
570,19.000,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.103,43.285,0,0.000
570,19.000,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.103,43.285,0,0.000
570,19.000,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.103,43.285,0,0.000
571,19.033,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.942,41.768,0,0.000
571,19.033,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.942,41.768,0,0.000
571,19.033,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.942,41.768,0,0.000
571,19.033,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.692,42.209,0,0.000
571,19.033,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.692,42.209,0,0.000
571,19.033,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.692,42.209,0,0.000
572,19.067,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,26.090,38.329,0,0.000
572,19.067,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,26.090,38.329,0,0.000
572,19.067,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,26.090,38.329,0,0.000
572,19.067,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,24.642,40.581,0,0.000
572,19.067,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,24.642,40.581,0,0.000
572,19.067,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,24.642,40.581,0,0.000
573,19.100,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,26.463,37.789,0,0.000
573,19.100,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,26.463,37.789,0,0.000
573,19.100,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,26.463,37.789,0,0.000
573,19.100,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,25.260,39.588,0,0.000
573,19.100,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,25.260,39.588,0,0.000
573,19.100,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,25.260,39.588,0,0.000
574,19.133,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.438,42.665,0,0.000
574,19.133,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.438,42.665,0,0.000
574,19.133,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.438,42.665,0,0.000
574,19.133,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,25.935,38.558,0,0.000
574,19.133,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,25.935,38.558,0,0.000
574,19.133,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,25.935,38.558,0,0.000
575,19.167,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,25.180,39.714,0,0.000
575,19.167,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,25.180,39.714,0,0.000
575,19.167,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,25.180,39.714,0,0.000
575,19.167,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,25.239,39.621,0,0.000
575,19.167,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,25.239,39.621,0,0.000
575,19.167,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,25.239,39.621,0,0.000
576,19.200,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,25.398,39.372,0,0.000
576,19.200,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,25.398,39.372,0,0.000
576,19.200,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,25.398,39.372,0,0.000
576,19.200,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,24.419,40.952,0,0.000
576,19.200,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,24.419,40.952,0,0.000
576,19.200,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,24.419,40.952,0,0.000
577,19.233,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,22.993,43.491,0,0.000
577,19.233,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,22.993,43.491,0,0.000
577,19.233,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,22.993,43.491,0,0.000
577,19.233,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.178,43.144,0,0.000
577,19.233,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.178,43.144,0,0.000
577,19.233,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.178,43.144,0,0.000
578,19.267,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.009,43.460,0,0.000
578,19.267,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.009,43.460,0,0.000
578,19.267,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.009,43.460,0,0.000
578,19.267,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,24.982,40.028,0,0.000
578,19.267,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,24.982,40.028,0,0.000
578,19.267,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,24.982,40.028,0,0.000
579,19.300,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.987,41.689,0,0.000
579,19.300,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.987,41.689,0,0.000
579,19.300,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.987,41.689,0,0.000
579,19.300,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.512,42.531,0,0.000
579,19.300,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.512,42.531,0,0.000
579,19.300,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.512,42.531,0,0.000
580,19.333,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,24.790,40.340,0,0.000
580,19.333,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,24.790,40.340,0,0.000
580,19.333,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,24.790,40.340,0,0.000
580,19.333,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.905,41.832,0,0.000
580,19.333,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.905,41.832,0,0.000
580,19.333,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.905,41.832,0,0.000
581,19.367,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,22.904,43.661,0,0.000
581,19.367,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,22.904,43.661,0,0.000
581,19.367,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,22.904,43.661,0,0.000
581,19.367,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,22.315,44.813,0,0.000
581,19.367,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,22.315,44.813,0,0.000
581,19.367,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,22.315,44.813,0,0.000
582,19.400,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.056,43.372,0,0.000
582,19.400,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.056,43.372,0,0.000
582,19.400,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.056,43.372,0,0.000
582,19.400,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,22.632,44.185,0,0.000
582,19.400,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,22.632,44.185,0,0.000
582,19.400,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,22.632,44.185,0,0.000
583,19.433,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.735,42.131,0,0.000
583,19.433,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.735,42.131,0,0.000
583,19.433,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.735,42.131,0,0.000
583,19.433,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,25.360,39.432,0,0.000
583,19.433,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,25.360,39.432,0,0.000
583,19.433,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,25.360,39.432,0,0.000
584,19.467,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,22.472,44.500,0,0.000
584,19.467,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,22.472,44.500,0,0.000
584,19.467,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,22.472,44.500,0,0.000
584,19.467,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,24.291,41.167,0,0.000
584,19.467,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,24.291,41.167,0,0.000
584,19.467,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,24.291,41.167,0,0.000
585,19.500,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,22.427,44.590,0,0.000
585,19.500,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,22.427,44.590,0,0.000
585,19.500,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,22.427,44.590,0,0.000
585,19.500,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.817,41.988,0,0.000
585,19.500,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.817,41.988,0,0.000
585,19.500,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.817,41.988,0,0.000
586,19.533,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.022,43.436,0,0.000
586,19.533,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.022,43.436,0,0.000
586,19.533,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.022,43.436,0,0.000
586,19.533,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,24.383,41.013,0,0.000
586,19.533,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,24.383,41.013,0,0.000
586,19.533,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,24.383,41.013,0,0.000
587,19.567,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,25.685,38.934,0,0.000
587,19.567,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,25.685,38.934,0,0.000
587,19.567,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,25.685,38.934,0,0.000
587,19.567,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.958,41.739,0,0.000
587,19.567,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.958,41.739,0,0.000
587,19.567,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.958,41.739,0,0.000
588,19.600,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,24.829,40.276,0,0.000
588,19.600,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,24.829,40.276,0,0.000
588,19.600,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,24.829,40.276,0,0.000
588,19.600,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.988,41.687,0,0.000
588,19.600,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.988,41.687,0,0.000
588,19.600,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.988,41.687,0,0.000
589,19.633,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.806,42.007,0,0.000
589,19.633,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.806,42.007,0,0.000
589,19.633,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.806,42.007,0,0.000
589,19.633,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.276,42.964,0,0.000
589,19.633,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.276,42.964,0,0.000
