epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,1353.2,0.90407,0.72808,1.03158,0.85667,0.8598,0.89356,0.58589,0.92935,0.64371,1.1372,0.00267337,0.000891125,0.00267337,0.000891125,0.00267337,0.000891125,0.00267337,0.000891125
31,1397.62,0.89796,0.7069,1.03437,0.82601,0.84671,0.88376,0.57683,0.94042,0.62166,1.15005,0.00263625,0.00087875,0.00263625,0.00087875,0.00263625,0.00087875,0.00263625,0.00087875
32,1441.44,0.89966,0.71679,1.03703,0.84845,0.86002,0.89109,0.58164,0.94133,0.57318,1.16073,0.00259912,0.000866375,0.00259912,0.000866375,0.00259912,0.000866375,0.00259912,0.000866375
33,1486.3,0.88978,0.6882,1.03189,0.85966,0.86074,0.89483,0.58004,0.96734,0.60076,1.17247,0.002562,0.000854,0.002562,0.000854,0.002562,0.000854,0.002562,0.000854
34,1529.84,0.88998,0.69168,1.03744,0.88113,0.82831,0.88383,0.57822,0.95286,0.64549,1.15537,0.00252487,0.000841625,0.00252487,0.000841625,0.00252487,0.000841625,0.00252487,0.000841625
35,1573.03,0.88173,0.67773,1.03072,0.86964,0.84556,0.89823,0.58428,0.97267,0.57566,1.18071,0.00248775,0.00082925,0.00248775,0.00082925,0.00248775,0.00082925,0.00248775,0.00082925
36,1616.47,0.88309,0.66986,1.02559,0.84179,0.86508,0.88942,0.58698,0.95987,0.59067,1.18564,0.00245062,0.000816875,0.00245062,0.000816875,0.00245062,0.000816875,0.00245062,0.000816875
37,1659.22,0.87897,0.66567,1.0296,0.87651,0.84029,0.89506,0.58622,0.94721,0.57114,1.15148,0.0024135,0.0008045,0.0024135,0.0008045,0.0024135,0.0008045,0.0024135,0.0008045
38,1702.17,0.8685,0.65261,1.01985,0.8602,0.85391,0.89738,0.58791,0.94684,0.57141,1.15796,0.00237638,0.000792125,0.00237638,0.000792125,0.00237638,0.000792125,0.00237638,0.000792125
39,1745.58,0.86178,0.65671,1.02192,0.85653,0.86112,0.89873,0.58778,0.94956,0.57687,1.16583,0.00233925,0.00077975,0.00233925,0.00077975,0.00233925,0.00077975,0.00233925,0.00077975
